Temperature,Humidity,Smoke_ADC,CO_ADC,Flame,LDR_ADC,LDR_Flicker,Motion,Label
143.53,13.7,3122.0,2752.0,1,142.0,787.2,0,2
21.79,44.87,182.0,385.0,0,2298.0,25.7,0,0
39.15,78.29,839.0,372.0,0,1512.0,53.6,1,0
167.5,19.1,3094.0,3769.0,1,287.0,652.0,1,2
54.89,25.92,1570.0,1866.0,0,873.0,66.3,0,1
141.75,9.36,3705.0,2698.0,1,357.0,408.3,0,2
64.75,61.62,767.0,442.0,0,3238.0,28.6,1,0
125.21,30.86,3597.0,3920.0,1,214.0,736.8,0,2
48.7,76.5,2074.0,292.0,0,3470.0,75.4,1,0
66.46,44.57,2358.0,1329.0,0,1784.0,22.0,0,1
54.86,48.36,1224.0,1863.0,0,2085.0,11.8,1,1
46.64,22.39,2252.0,1958.0,0,1763.0,8.8,0,1
95.24,30.98,2980.0,1842.0,0,2457.0,71.2,0,1
84.85,54.04,2086.0,1377.0,0,863.0,46.9,1,1
78.55,50.37,2277.0,1374.0,0,1677.0,64.5,1,1
58.02,86.29,1768.0,111.0,0,3750.0,6.8,1,0
54.36,71.77,2167.0,375.0,0,3628.0,40.4,1,0
27.77,55.11,39.0,163.0,0,3646.0,38.0,1,0
51.22,37.38,1459.0,1791.0,0,3693.0,53.5,1,1
23.08,50.82,93.0,88.0,0,1570.0,20.9,0,0
75.56,30.53,1494.0,1841.0,0,1797.0,34.0,0,1
29.7,55.11,189.0,8.0,0,3677.0,52.9,1,0
61.96,34.39,1840.0,1520.0,0,3172.0,9.2,0,1
19.36,43.38,215.0,140.0,0,1115.0,23.3,1,0
179.45,18.13,3507.0,3895.0,1,63.0,776.3,0,2
49.72,48.97,1506.0,1486.0,1,316.0,840.3,1,1
108.07,19.36,1544.0,2445.0,1,281.0,586.6,0,1
18.86,53.85,20.0,303.0,0,2787.0,57.5,1,0
63.15,79.57,1788.0,192.0,0,1547.0,6.3,1,0
67.62,32.79,2267.0,1002.0,0,2133.0,75.9,1,1
27.61,41.62,139.0,137.0,0,2762.0,5.6,1,0
54.3,89.51,1151.0,233.0,0,3421.0,53.5,1,0
28.2,70.71,2030.0,140.0,0,1698.0,58.0,1,0
69.74,52.26,1185.0,994.0,0,2240.0,41.0,1,1
83.8,30.93,2434.0,1607.0,0,1062.0,42.1,1,1
61.91,27.73,2014.0,1582.0,0,1703.0,43.8,1,1
143.8,15.45,3019.0,3843.0,1,302.0,582.6,1,2
41.44,72.93,1492.0,444.0,0,3333.0,29.2,1,0
19.4,54.81,100.0,281.0,0,850.0,4.1,0,0
52.26,50.91,1892.0,1235.0,0,2919.0,2.9,1,1
20.65,55.47,19.0,183.0,0,3788.0,29.1,1,0
54.63,33.15,1864.0,1794.0,0,2090.0,72.2,1,1
63.82,87.19,1166.0,216.0,0,3745.0,30.6,1,0
98.56,14.39,2725.0,2975.0,0,3755.0,75.9,0,1
37.84,59.32,608.0,56.0,0,2468.0,32.1,1,0
18.1,61.81,226.0,358.0,0,1784.0,10.9,0,0
62.52,50.65,2438.0,992.0,0,1033.0,21.7,0,1
180.42,12.03,3670.0,2837.0,1,296.0,269.0,0,2
64.07,77.19,1922.0,184.0,0,1523.0,2.2,1,0
74.72,29.18,1887.0,2868.0,1,241.0,332.6,0,1
63.83,31.95,1077.0,1041.0,0,3200.0,35.5,0,1
91.13,23.15,3295.0,2793.0,1,110.0,410.3,1,2
54.0,74.33,1055.0,158.0,0,885.0,78.3,1,0
153.12,9.37,3461.0,2559.0,1,191.0,398.1,0,2
159.08,7.29,3246.0,3967.0,1,222.0,569.5,1,2
39.59,68.8,1380.0,169.0,0,1362.0,69.6,1,0
176.98,18.31,2815.0,3126.0,1,375.0,664.6,1,2
53.88,30.06,2670.0,1739.0,1,246.0,622.4,0,1
28.79,59.19,177.0,384.0,0,1023.0,71.2,0,0
46.65,27.96,2277.0,1751.0,0,830.0,67.6,1,1
56.46,13.92,2129.0,2731.0,0,1780.0,13.5,1,1
78.94,22.59,2373.0,1873.0,0,2343.0,28.7,1,1
173.31,10.91,2974.0,3118.0,1,304.0,572.5,1,2
74.84,46.86,1778.0,1639.0,0,1848.0,8.2,0,1
22.14,60.54,87.0,43.0,0,3523.0,45.4,1,0
56.75,79.66,882.0,462.0,0,2601.0,67.8,1,0
20.09,59.77,159.0,319.0,0,916.0,74.8,0,0
87.12,20.8,1729.0,1753.0,0,3228.0,68.6,0,1
55.1,43.71,3106.0,2758.0,0,2009.0,55.6,0,1
39.8,86.05,1852.0,102.0,0,3648.0,73.1,1,0
29.21,40.95,226.0,227.0,0,1162.0,31.0,0,0
77.06,39.5,2472.0,1680.0,0,1832.0,34.9,1,1
59.24,34.28,2779.0,1651.0,0,1243.0,19.1,0,1
29.66,78.25,1513.0,129.0,0,3577.0,60.3,1,0
29.09,63.33,670.0,173.0,0,1441.0,72.0,1,0
58.6,88.22,1010.0,64.0,0,1119.0,41.2,1,0
127.98,6.45,3497.0,3899.0,1,161.0,720.4,0,2
22.5,63.83,212.0,341.0,0,2332.0,23.0,1,0
25.19,44.49,13.0,353.0,0,1049.0,59.0,0,0
70.73,24.17,882.0,1761.0,0,3775.0,44.9,0,1
179.24,34.18,3513.0,3684.0,1,335.0,292.5,0,2
97.72,34.12,3057.0,3541.0,1,264.0,505.0,0,2
29.51,58.23,155.0,232.0,0,2119.0,0.3,0,0
60.86,30.49,1351.0,911.0,1,184.0,480.4,0,1
64.07,23.84,2453.0,2289.0,1,162.0,756.4,0,1
24.37,54.89,1.0,375.0,0,3701.0,55.8,1,0
28.08,59.6,35.0,83.0,0,1864.0,46.4,1,0
20.78,54.17,254.0,38.0,0,3567.0,0.9,1,0
100.81,10.01,2845.0,2495.0,0,3764.0,69.6,0,1
48.09,20.92,1357.0,1972.0,0,2216.0,41.3,0,1
56.89,42.75,2838.0,1587.0,0,2877.0,54.4,1,1
58.57,35.4,1640.0,1544.0,1,85.0,227.9,1,1
117.65,23.19,3401.0,3727.0,1,357.0,581.2,0,2
55.5,80.56,1803.0,38.0,0,3251.0,26.3,1,0
126.84,26.32,3333.0,3354.0,1,394.0,744.3,0,2
47.85,84.68,816.0,416.0,0,2036.0,45.3,1,0
36.05,58.8,1932.0,248.0,0,989.0,31.1,1,0
29.71,49.84,189.0,71.0,0,2543.0,79.7,0,0
120.04,13.92,3820.0,3809.0,1,120.0,628.9,0,2
74.86,39.21,2522.0,2638.0,0,1411.0,43.6,0,1
57.9,41.09,1943.0,2290.0,1,134.0,536.9,0,1
27.07,43.06,263.0,144.0,0,1052.0,74.1,0,0
184.34,10.96,3615.0,3480.0,1,361.0,563.8,1,2
30.42,62.45,1591.0,138.0,0,1129.0,6.7,1,0
18.32,41.24,82.0,295.0,0,2591.0,36.3,0,0
23.56,45.54,183.0,132.0,0,2316.0,52.8,0,0
43.25,20.45,1186.0,1514.0,0,1887.0,15.2,1,1
69.66,18.98,3462.0,2149.0,1,393.0,650.6,1,1
42.75,30.56,2233.0,1869.0,0,1087.0,41.7,1,1
135.95,13.79,3105.0,2938.0,1,63.0,291.3,0,2
182.27,8.36,3788.0,3115.0,1,111.0,232.0,1,2
29.98,59.41,50.0,221.0,0,3558.0,29.1,0,0
167.33,21.18,3185.0,3807.0,1,362.0,210.3,1,2
19.11,53.57,139.0,117.0,0,1319.0,12.2,1,0
100.33,18.34,1990.0,2151.0,0,2179.0,27.1,0,1
107.22,18.27,3556.0,2703.0,1,82.0,495.1,0,2
74.03,34.98,1017.0,1026.0,0,2020.0,39.9,1,1
28.12,75.3,801.0,456.0,0,3549.0,43.3,1,0
66.11,49.88,2344.0,1668.0,0,1185.0,26.2,1,1
51.3,36.32,2884.0,1515.0,0,1108.0,43.3,1,1
55.95,20.36,1335.0,1871.0,0,2370.0,51.8,0,1
24.82,45.81,233.0,383.0,0,2539.0,76.1,1,0
45.65,60.21,2093.0,17.0,0,1669.0,18.3,1,0
54.14,74.33,2040.0,240.0,0,3567.0,21.6,1,0
64.79,24.66,2508.0,2780.0,0,1964.0,64.6,1,1
195.3,15.72,3067.0,2810.0,1,155.0,672.1,1,2
71.4,20.44,1689.0,1296.0,1,383.0,793.3,1,1
88.54,39.04,3368.0,1881.0,1,222.0,758.9,1,1
165.31,13.8,2906.0,3510.0,1,113.0,352.4,1,2
56.2,58.36,614.0,437.0,0,3699.0,29.2,1,0
73.64,29.14,955.0,1422.0,0,2550.0,76.7,1,1
58.75,44.07,2179.0,1532.0,0,2408.0,62.5,0,1
47.51,20.49,1863.0,1460.0,0,3684.0,10.6,1,1
176.23,11.25,2867.0,3873.0,1,343.0,229.4,0,2
66.85,32.21,1700.0,2236.0,1,390.0,810.7,0,1
108.16,22.53,2320.0,2872.0,0,3266.0,60.0,1,1
167.08,29.83,3198.0,3388.0,1,212.0,674.1,1,2
98.86,14.0,2379.0,2961.0,0,1803.0,75.3,0,1
53.56,73.37,691.0,323.0,0,2914.0,70.8,1,0
155.51,18.08,3228.0,3387.0,1,244.0,820.1,1,2
195.14,8.74,3317.0,3476.0,1,254.0,602.3,1,2
62.27,35.79,2100.0,1481.0,0,3507.0,55.9,0,1
186.68,28.67,3394.0,3576.0,1,132.0,566.7,0,2
19.67,43.81,110.0,31.0,0,3064.0,14.2,1,0
28.58,84.41,2106.0,265.0,0,1601.0,1.9,1,0
29.84,56.32,761.0,420.0,0,3163.0,10.7,1,0
187.62,14.72,4067.0,4064.0,1,379.0,595.2,0,2
47.47,64.29,1336.0,169.0,0,2490.0,1.5,1,0
193.93,18.11,3962.0,3837.0,1,393.0,471.4,0,2
104.68,42.36,1517.0,2423.0,1,56.0,532.0,0,1
54.61,15.49,2873.0,2064.0,0,1065.0,29.1,0,1
60.96,77.95,2187.0,451.0,0,3207.0,72.3,1,0
50.68,18.07,2372.0,2479.0,0,1099.0,2.8,0,1
47.63,24.07,1452.0,1340.0,1,214.0,660.4,1,1
42.65,57.97,1658.0,323.0,0,2126.0,9.8,1,0
77.32,36.66,1138.0,1096.0,0,2319.0,65.1,0,1
60.09,29.37,2343.0,1725.0,0,2912.0,73.5,0,1
44.1,77.27,1391.0,291.0,0,2015.0,3.0,1,0
94.05,11.25,4057.0,3328.0,1,158.0,291.9,1,2
104.24,22.09,3566.0,3596.0,1,298.0,218.6,1,2
183.34,7.9,3750.0,2940.0,1,206.0,387.2,0,2
160.57,20.25,4034.0,3250.0,1,209.0,325.0,1,2
18.38,44.35,214.0,269.0,0,2138.0,67.6,1,0
53.6,69.13,1273.0,192.0,0,2117.0,28.2,1,0
80.61,42.41,1601.0,2339.0,0,1671.0,35.1,1,1
65.51,30.3,2420.0,2927.0,1,260.0,659.2,1,1
103.88,24.46,3064.0,2756.0,1,397.0,696.1,0,2
28.6,35.82,28.0,327.0,0,2606.0,66.2,1,0
55.16,80.19,721.0,478.0,0,2871.0,53.6,1,0
47.36,56.51,788.0,20.0,0,3734.0,72.9,1,0
63.29,88.94,1525.0,91.0,0,3545.0,75.0,1,0
59.61,59.83,991.0,110.0,0,2182.0,37.8,1,0
48.7,32.99,2145.0,1618.0,0,2849.0,9.9,0,1
189.87,17.52,3693.0,3874.0,1,360.0,590.4,1,2
150.1,22.57,3651.0,2770.0,1,335.0,854.2,0,2
45.35,52.85,2205.0,1712.0,0,2346.0,48.4,0,1
109.4,34.3,2969.0,2141.0,0,2588.0,29.0,0,1
62.58,45.93,1212.0,1264.0,0,3015.0,9.7,0,1
63.81,36.83,2296.0,2491.0,1,334.0,428.4,1,1
72.75,37.08,2489.0,2633.0,0,1180.0,20.1,1,1
31.6,71.51,1862.0,208.0,0,876.0,77.7,1,0
109.96,18.86,3304.0,2143.0,0,1905.0,74.4,0,1
97.5,30.67,3156.0,3694.0,1,93.0,885.3,0,2
48.82,20.91,1451.0,1853.0,0,2632.0,10.4,0,1
54.86,44.32,1978.0,1138.0,0,3287.0,69.5,1,1
49.67,68.04,2101.0,484.0,0,1171.0,33.6,1,0
33.23,68.42,2175.0,11.0,0,869.0,57.9,1,0
97.73,38.68,3386.0,1782.0,0,1524.0,4.8,0,1
132.76,7.66,3957.0,3447.0,1,71.0,808.7,1,2
28.59,59.15,2.0,155.0,0,3222.0,76.2,1,0
72.46,34.37,1959.0,1648.0,1,308.0,720.0,0,1
104.69,34.91,2126.0,1662.0,0,3338.0,72.2,0,1
57.89,32.53,2674.0,2081.0,0,2395.0,52.1,1,1
79.03,46.16,1569.0,1294.0,0,867.0,73.8,0,1
48.39,43.65,2409.0,1114.0,0,1143.0,43.8,1,1
31.72,61.98,2063.0,220.0,0,2106.0,35.2,1,0
27.33,54.28,146.0,49.0,0,882.0,35.3,1,0
123.29,10.43,3808.0,3466.0,1,60.0,556.7,1,2
71.89,16.86,2969.0,2140.0,0,2277.0,11.7,1,1
26.23,48.0,61.0,326.0,0,1518.0,25.3,0,0
53.14,20.73,807.0,1255.0,0,2519.0,59.3,1,1
28.18,52.21,112.0,281.0,0,1724.0,46.6,0,0
188.03,11.58,3261.0,2576.0,1,181.0,840.8,0,2
92.09,31.94,3000.0,2807.0,1,309.0,774.2,0,2
57.71,46.26,1130.0,1436.0,0,2981.0,57.9,1,1
61.17,84.19,1576.0,90.0,0,1786.0,5.6,1,0
56.27,75.81,1630.0,286.0,0,1753.0,76.4,1,0
107.65,30.06,2995.0,3967.0,1,387.0,224.1,0,2
25.81,42.57,269.0,217.0,0,3535.0,27.7,1,0
29.86,44.0,193.0,265.0,0,2309.0,61.6,1,0
28.51,86.04,1480.0,300.0,0,2285.0,45.5,1,0
151.11,10.97,3115.0,3001.0,1,133.0,321.9,1,2
73.48,42.12,3218.0,2204.0,1,246.0,547.1,1,1
51.18,38.66,1588.0,1344.0,0,2412.0,24.8,1,1
57.5,21.22,1521.0,1988.0,1,292.0,550.4,0,1
147.78,20.73,3051.0,2938.0,1,141.0,569.2,0,2
53.03,39.66,2031.0,1507.0,0,985.0,58.1,0,1
81.29,31.48,2349.0,1629.0,0,3250.0,7.9,1,1
52.23,71.35,2050.0,375.0,0,2598.0,12.3,1,0
63.11,75.06,1918.0,28.0,0,3397.0,29.7,1,0
25.07,60.41,4.0,357.0,0,2181.0,38.5,0,0
29.66,43.92,141.0,60.0,0,2019.0,50.5,0,0
57.68,57.89,1794.0,426.0,0,3115.0,76.8,1,0
66.77,53.93,1353.0,1047.0,1,132.0,883.9,1,1
87.76,38.28,856.0,1369.0,0,1986.0,17.0,0,1
89.5,44.65,2464.0,1799.0,0,971.0,74.0,0,1
66.53,20.73,2345.0,2538.0,0,3483.0,47.1,0,1
30.82,62.07,1960.0,306.0,0,3592.0,63.3,1,0
64.52,88.38,1498.0,402.0,0,3628.0,16.2,1,0
84.0,53.35,1039.0,1857.0,1,263.0,387.6,0,1
89.78,39.83,1167.0,1852.0,0,2064.0,9.5,1,1
28.35,59.45,195.0,370.0,0,3288.0,49.2,0,0
84.7,32.95,2146.0,1837.0,0,2338.0,8.1,0,1
27.32,49.0,62.0,131.0,0,2771.0,34.9,0,0
83.87,12.87,3362.0,2172.0,1,141.0,672.5,1,1
49.78,86.84,733.0,88.0,0,3539.0,39.8,1,0
55.01,74.71,1209.0,231.0,0,3324.0,45.1,1,0
37.79,73.66,689.0,480.0,0,3731.0,79.2,1,0
42.67,71.75,1063.0,93.0,0,2494.0,70.5,1,0
24.41,62.57,296.0,209.0,0,2390.0,33.8,1,0
61.19,30.14,980.0,1708.0,0,3219.0,33.9,0,1
24.69,40.94,252.0,146.0,0,2834.0,31.1,0,0
28.62,54.5,214.0,6.0,0,2795.0,10.6,0,0
46.74,63.88,2060.0,375.0,0,956.0,78.3,1,0
147.22,17.99,3521.0,3544.0,1,319.0,238.5,1,2
98.8,37.67,2653.0,2769.0,0,1166.0,44.2,1,1
103.07,18.58,3795.0,3294.0,1,185.0,570.7,1,2
73.64,24.44,1854.0,1886.0,0,2675.0,3.2,1,1
32.57,81.02,1844.0,499.0,0,2218.0,6.2,1,0
70.53,16.67,2984.0,2323.0,1,245.0,341.8,1,1
44.18,35.05,2209.0,1877.0,0,810.0,45.0,0,1
63.62,21.63,2485.0,825.0,0,3545.0,29.7,1,1
51.79,65.26,1476.0,1.0,0,2268.0,69.9,1,0
92.8,41.1,3167.0,2035.0,0,2946.0,45.3,1,1
107.12,28.83,3582.0,2750.0,1,89.0,785.3,1,2
20.85,37.09,142.0,388.0,0,1737.0,7.0,0,0
44.07,24.63,2240.0,1596.0,0,1364.0,36.1,0,1
69.7,34.66,1041.0,912.0,0,2068.0,0.0,0,1
67.41,18.97,2702.0,2541.0,0,3739.0,14.5,1,1
72.96,10.68,3126.0,1775.0,0,3763.0,40.0,0,1
62.83,62.62,804.0,322.0,0,976.0,71.9,1,0
26.14,37.86,71.0,9.0,0,1220.0,36.5,0,0
72.31,25.08,1478.0,1396.0,1,140.0,514.3,1,1
172.72,24.45,3591.0,2845.0,1,136.0,406.2,1,2
63.99,23.18,1636.0,1349.0,0,2942.0,1.2,1,1
52.26,12.24,2924.0,2618.0,0,1898.0,79.3,0,1
123.75,5.07,3994.0,4061.0,1,175.0,538.4,1,2
51.21,55.28,757.0,347.0,0,3745.0,62.9,1,0
43.62,49.81,1130.0,1948.0,0,3786.0,60.0,0,1
81.23,27.69,3199.0,1604.0,0,2592.0,78.0,1,1
92.7,12.6,2354.0,2301.0,0,1067.0,66.3,0,1
43.68,22.46,1380.0,1901.0,0,1806.0,71.1,0,1
62.14,17.03,3111.0,1552.0,1,98.0,345.9,1,1
76.84,21.2,2248.0,1261.0,0,2914.0,60.5,1,1
33.44,88.29,1127.0,435.0,0,3688.0,4.6,1,0
52.85,70.75,1223.0,257.0,0,2914.0,2.0,1,0
182.0,5.03,3584.0,3352.0,1,343.0,380.4,0,2
64.12,43.56,2308.0,1133.0,0,3186.0,27.3,1,1
179.85,5.42,3008.0,2644.0,1,386.0,479.3,1,2
120.14,8.46,2872.0,2819.0,1,313.0,231.5,1,2
79.73,36.91,2424.0,1181.0,0,3728.0,23.7,0,1
22.22,40.06,272.0,37.0,0,2282.0,69.2,1,0
161.54,31.97,3771.0,3891.0,1,268.0,347.8,0,2
26.9,38.69,158.0,273.0,0,822.0,52.9,1,0
63.14,67.47,1183.0,201.0,0,1508.0,61.0,1,0
24.1,58.87,76.0,113.0,0,2898.0,1.9,0,0
34.56,86.18,702.0,335.0,0,3610.0,35.1,1,0
46.45,39.01,2000.0,1490.0,0,2941.0,7.9,1,1
66.55,24.47,2192.0,1470.0,0,1841.0,49.2,1,1
22.12,52.31,248.0,42.0,0,3465.0,70.0,1,0
18.79,39.06,128.0,133.0,0,892.0,74.5,1,0
105.99,34.09,2873.0,1839.0,1,164.0,757.0,0,1
78.55,16.98,3199.0,1566.0,0,1367.0,67.6,0,1
43.75,42.51,2197.0,1787.0,0,834.0,23.5,1,1
50.31,45.29,1296.0,1814.0,0,863.0,9.6,1,1
105.63,44.34,2558.0,2458.0,0,1361.0,31.0,1,1
18.78,64.01,164.0,160.0,0,2396.0,70.6,1,0
88.34,16.43,2250.0,2923.0,0,2712.0,57.4,0,1
88.75,45.21,1673.0,1466.0,0,2104.0,38.6,0,1
93.98,16.88,2802.0,2640.0,1,195.0,334.0,1,1
31.7,80.21,1892.0,62.0,0,1187.0,32.5,1,0
22.3,48.91,110.0,84.0,0,1478.0,77.7,0,0
24.99,51.91,111.0,282.0,0,1423.0,74.6,1,0
18.01,63.86,47.0,203.0,0,3151.0,52.9,0,0
26.62,39.04,179.0,346.0,0,1655.0,4.7,1,0
25.65,44.4,104.0,368.0,0,2264.0,49.7,0,0
29.36,47.03,229.0,326.0,0,2550.0,61.7,1,0
54.48,44.32,2427.0,1829.0,1,108.0,388.8,1,1
171.0,24.86,3195.0,2543.0,1,164.0,750.4,0,2
60.79,60.11,809.0,455.0,0,2385.0,45.0,1,0
68.06,19.85,3099.0,2750.0,0,3475.0,62.0,0,1
156.32,16.99,3036.0,4018.0,1,64.0,782.9,1,2
54.76,61.87,685.0,137.0,0,3310.0,18.8,1,0
34.78,82.55,949.0,16.0,0,1044.0,36.3,1,0
19.23,41.21,239.0,107.0,0,1441.0,72.9,0,0
26.48,46.92,223.0,324.0,0,3283.0,57.9,0,0
187.12,17.31,3299.0,2591.0,1,290.0,243.3,1,2
42.35,88.29,1887.0,146.0,0,2589.0,20.1,1,0
28.92,35.72,246.0,135.0,0,3288.0,24.9,1,0
86.52,23.36,1588.0,1505.0,0,997.0,48.1,0,1
26.34,47.55,17.0,73.0,0,1592.0,31.8,1,0
50.95,89.77,1723.0,411.0,0,3276.0,55.5,1,0
64.06,89.52,1895.0,497.0,0,3717.0,34.5,1,0
39.63,88.71,877.0,358.0,0,1820.0,62.2,1,0
80.1,52.08,1492.0,1870.0,0,1476.0,27.6,0,1
182.71,33.16,3283.0,3111.0,1,288.0,303.1,0,2
36.15,56.9,1472.0,278.0,0,3180.0,27.0,1,0
72.41,43.97,941.0,1254.0,0,2950.0,37.8,1,1
20.09,47.9,105.0,234.0,0,843.0,38.8,0,0
56.47,30.09,2621.0,2035.0,0,1710.0,15.4,1,1
55.1,41.27,1764.0,1927.0,0,2015.0,30.9,1,1
57.94,60.48,2044.0,348.0,0,1590.0,57.6,1,0
80.06,40.33,1992.0,839.0,0,2189.0,70.9,1,1
56.0,74.9,1746.0,102.0,0,2087.0,10.0,1,0
60.37,43.86,1701.0,984.0,0,1375.0,62.6,0,1
56.2,18.62,1841.0,2450.0,0,2523.0,66.6,1,1
53.9,34.73,1646.0,2384.0,1,259.0,409.4,1,1
55.76,41.77,1903.0,911.0,0,2998.0,71.3,0,1
40.47,36.95,1151.0,1328.0,0,1605.0,33.9,0,1
101.06,33.94,3023.0,3768.0,1,178.0,391.9,0,2
67.23,11.24,2965.0,1766.0,0,1607.0,5.0,1,1
78.57,21.71,3257.0,2210.0,1,292.0,436.3,1,1
179.43,11.66,3122.0,2641.0,1,369.0,482.5,0,2
87.24,40.9,1399.0,1896.0,1,61.0,833.5,0,1
47.99,83.92,1074.0,23.0,0,2633.0,25.1,1,0
108.02,21.39,3181.0,2802.0,1,343.0,777.3,1,2
138.64,32.33,3678.0,2600.0,1,383.0,677.1,0,2
107.56,26.26,3302.0,2874.0,0,3316.0,18.3,1,1
20.36,60.64,51.0,44.0,0,3711.0,63.1,0,0
56.83,16.24,1786.0,2529.0,0,2392.0,17.4,1,1
108.98,24.57,2853.0,3729.0,1,57.0,822.8,1,2
19.7,54.23,226.0,399.0,0,2289.0,51.5,0,0
189.9,5.95,3162.0,2528.0,1,290.0,895.4,0,2
92.11,12.19,3205.0,3482.0,1,317.0,473.6,1,2
71.15,19.75,2219.0,1853.0,0,2254.0,0.1,0,1
66.56,19.39,1948.0,1631.0,0,3493.0,76.7,0,1
25.37,37.48,246.0,229.0,0,3504.0,21.8,0,0
157.83,17.75,4090.0,3641.0,1,108.0,255.0,0,2
193.76,21.92,3559.0,2550.0,1,249.0,465.0,1,2
169.49,9.73,3404.0,3865.0,1,167.0,289.6,0,2
25.01,58.75,228.0,27.0,0,3766.0,75.5,0,0
83.67,42.4,2956.0,2268.0,1,339.0,421.5,0,1
126.81,18.25,3138.0,2615.0,1,276.0,385.1,1,2
55.07,86.95,2052.0,189.0,0,2057.0,73.6,1,0
54.38,38.14,3377.0,2173.0,0,3763.0,72.5,0,1
33.94,68.47,1475.0,462.0,0,3684.0,65.6,1,0
62.38,62.85,805.0,140.0,0,1077.0,63.8,1,0
197.98,32.25,3700.0,3430.0,1,385.0,634.1,1,2
25.79,59.35,204.0,342.0,0,2576.0,24.9,0,0
90.35,22.26,2702.0,1529.0,0,1183.0,71.0,0,1
143.45,20.91,3700.0,2595.0,1,336.0,757.0,0,2
37.09,73.0,1387.0,300.0,0,1166.0,24.3,1,0
63.76,78.48,1489.0,59.0,0,1691.0,48.4,1,0
26.54,53.93,168.0,65.0,0,2710.0,70.2,1,0
70.5,26.71,2475.0,1015.0,0,3149.0,72.3,1,1
161.48,17.89,4070.0,3410.0,1,260.0,754.8,1,2
37.31,88.58,1692.0,398.0,0,1328.0,78.4,1,0
94.75,31.99,3229.0,3246.0,1,387.0,554.7,1,2
25.04,62.28,25.0,372.0,0,823.0,39.7,1,0
56.89,31.19,2086.0,1473.0,0,1189.0,40.0,0,1
88.58,26.39,2846.0,2137.0,1,355.0,544.0,1,1
44.37,60.64,654.0,117.0,0,1972.0,32.3,1,0
63.65,25.97,2358.0,2314.0,0,2557.0,37.5,1,1
64.19,87.93,1591.0,11.0,0,2924.0,7.8,1,0
52.69,70.53,1924.0,247.0,0,1636.0,56.4,1,0
51.07,11.89,2864.0,2308.0,0,905.0,5.9,1,1
77.13,28.48,2022.0,2180.0,1,290.0,369.1,0,1
19.36,39.79,250.0,101.0,0,984.0,50.5,1,0
47.4,82.84,1554.0,376.0,0,3357.0,51.5,1,0
29.82,36.66,180.0,40.0,0,1190.0,59.6,1,0
132.01,6.23,3736.0,4078.0,1,96.0,205.5,0,2
30.55,56.56,1265.0,488.0,0,3643.0,61.5,1,0
44.9,68.58,940.0,434.0,0,2917.0,5.4,1,0
79.3,34.13,1948.0,2783.0,0,2082.0,2.3,1,1
19.77,45.59,200.0,92.0,0,3424.0,69.8,1,0
97.66,19.31,2500.0,2795.0,0,1736.0,26.4,0,1
99.49,14.85,3407.0,2563.0,1,83.0,635.2,0,1
21.08,56.97,203.0,151.0,0,2540.0,46.4,1,0
58.21,87.41,1535.0,309.0,0,823.0,31.0,1,0
99.39,24.48,3050.0,2003.0,0,1239.0,45.0,1,1
55.87,27.05,3277.0,1930.0,0,2049.0,41.6,1,1
89.52,45.34,922.0,1552.0,0,3494.0,51.4,1,1
87.11,37.34,1586.0,819.0,0,3726.0,53.6,0,1
59.86,41.06,2512.0,2986.0,1,383.0,513.6,0,1
78.87,29.78,3096.0,1661.0,0,1611.0,25.9,1,1
105.37,27.84,3462.0,2831.0,0,847.0,3.1,0,1
21.01,42.28,44.0,398.0,0,3473.0,41.2,0,0
70.82,32.06,1718.0,1961.0,0,2708.0,39.0,1,1
181.88,25.59,3695.0,3586.0,1,393.0,362.2,0,2
52.81,34.73,2057.0,2304.0,0,3062.0,58.5,0,1
30.3,86.99,937.0,393.0,0,1804.0,65.1,1,0
87.74,18.45,2912.0,2094.0,0,2255.0,64.1,0,1
119.42,17.87,3881.0,3908.0,1,216.0,235.4,0,2
149.7,32.87,3914.0,2962.0,1,183.0,891.4,1,2
170.68,15.99,3618.0,2514.0,1,173.0,601.8,0,2
61.25,89.11,2193.0,157.0,0,2972.0,1.7,1,0
23.69,59.29,122.0,132.0,0,2604.0,37.8,1,0
180.96,20.39,3557.0,3775.0,1,362.0,833.6,1,2
101.4,18.98,3385.0,3686.0,1,168.0,247.0,0,2
24.31,46.28,150.0,335.0,0,851.0,23.8,1,0
104.09,33.7,3777.0,2744.0,1,392.0,377.5,1,2
125.14,24.12,3792.0,2832.0,1,352.0,393.3,1,2
74.46,25.92,1800.0,1354.0,0,3479.0,48.4,1,1
26.37,39.15,66.0,388.0,0,3348.0,0.2,0,0
63.05,58.32,1963.0,10.0,0,1797.0,74.8,1,0
19.2,54.38,39.0,160.0,0,3609.0,72.2,1,0
21.17,54.95,293.0,152.0,0,1676.0,79.9,1,0
162.11,16.58,3182.0,3503.0,1,228.0,254.8,0,2
69.62,37.77,2416.0,1838.0,1,221.0,528.5,1,1
28.74,45.27,106.0,182.0,0,2489.0,32.4,1,0
196.52,33.22,4086.0,3202.0,1,258.0,647.8,1,2
101.32,16.95,2931.0,1881.0,0,2907.0,56.4,1,1
20.52,52.97,258.0,329.0,0,2994.0,78.6,1,0
197.24,10.77,4033.0,3447.0,1,154.0,575.6,0,2
197.88,33.29,3593.0,3555.0,1,293.0,413.4,1,2
132.01,9.57,3175.0,3351.0,1,333.0,381.0,1,2
